algorithm,instance,dimension,iterations,seed,init,chains,threads,parallel,best_length,final_length,elapsed_ms,accepted_moves,improved_moves,t0,tf,alpha,gamma,epsilon,policy,tuning_stage,fallback
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1219,1219,708.059,11801213,5639879,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1220,1220,636.529,11802082,5642224,1000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1220,1220,784.237,17362713,8349306,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1221,1221,828.990,17358235,8347523,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1213,1213,768.358,17353541,8343868,3000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1215,1215,878.262,15053745,7230686,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1224,1224,727.138,15064279,7231570,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1215,1215,723.441,15066458,7234405,3000,0.0001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1218,1218,403.666,4660091,2200884,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1223,1223,369.233,4658922,2197779,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1218,1218,327.213,4670741,2201299,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1220,1220,460.165,3958032,1860375,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1219,1219,400.810,3952714,1858926,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1228,1228,409.236,3963711,1858031,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1224,1224,396.320,6883251,3286889,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1219,1219,368.781,6892131,3288139,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1214,1214,333.720,6885975,3285056,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1219,1219,387.138,5920908,2817713,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1223,1223,331.817,5928234,2820571,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1227,1227,385.032,5922058,2817416,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1220,1220,442.871,8697485,4170432,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1220,1220,419.852,8699177,4172907,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1230,1230,349.581,8701197,4173962,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,1,nn,32,8,omp,1231,1231,414.887,7549120,3614020,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,2,nn,32,8,omp,1213,1213,395.313,7552645,3617601,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,1000000,3,nn,32,8,omp,1232,1232,346.896,7543252,3611688,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1213,1213,797.548,9306403,4394550,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1213,1213,727.402,9297130,4390573,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1212,1212,715.331,9301150,4389953,300,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1214,1214,909.601,7893557,3712119,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1216,1216,632.745,7906398,3716472,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1213,1218,632.583,7910237,3715061,300,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1218,1218,857.917,13765656,6569372,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1213,1215,757.371,13757458,6568144,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1211,1211,659.406,13773376,6569886,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1218,1218,860.270,11840006,5631493,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1216,1221,761.060,11841596,5633765,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1216,1216,643.064,11832612,5633951,1000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1216,1216,834.662,17383653,8339904,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1217,1219,733.787,17375735,8337498,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1213,1213,775.962,17383995,8336881,3000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,1,nn,32,8,omp,1223,1223,851.396,15091503,7224472,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,2,nn,32,8,omp,1219,1219,692.764,15092801,7224977,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,rat99,99,2000000,3,nn,32,8,omp,1227,1227,724.963,15091979,7226020,3000,0.0001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,402.351,6890165,3241846,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,629,629,395.600,6902789,3242354,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,642,643,353.785,6893394,3242463,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,638,638,414.133,5841824,2742062,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,639,641,330.178,5851070,2740630,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,632,632,327.827,5842636,2741160,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,639,640,416.871,9022282,4270993,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,357.230,9038743,4274493,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,629,629,330.935,9023015,4274092,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,400.444,7750777,3661495,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,415.114,7762477,3664962,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,323.007,7748777,3662396,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,485.264,10702176,5082357,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,642,642,332.028,10711948,5081066,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,632,632,331.536,10708899,5084310,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,633,633,394.524,9286822,4403300,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,642,642,335.098,9290112,4406780,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,328.188,9289986,4403096,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,636,637,960.058,13774051,6476637,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,631,633,765.963,13775318,6476189,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,637,637,720.881,13784679,6478762,300,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,634,634,728.022,11675719,5482009,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,636,636,652.178,11667670,5477929,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,635,636,652.317,11673943,5476198,300,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,634,634,835.379,18038159,8540734,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,638,640,800.276,18041058,8540205,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,637,638,659.271,18039471,8540115,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,635,921.130,15486396,7322300,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,632,632,767.023,15500424,7318671,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,634,634,641.880,15502049,7319208,1000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,640,640,805.880,21398861,10160180,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,637,638,739.117,21402807,10159129,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,636,636,726.195,21414194,10159126,3000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,638,638,865.958,18561874,8803448,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,630,630,678.212,18562281,8808601,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,633,633,650.267,18562907,8800096,3000,0.0001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,426.311,6895714,3240943,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,640,640,381.286,6901718,3240921,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,633,372.274,6899380,3239479,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,646,646,431.125,5855272,2738550,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,640,640,334.363,5851091,2738436,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,321.314,5845919,2741925,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,630,630,460.685,9039242,4272113,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,356.554,9031392,4272003,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,640,348.691,9037821,4270938,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,633,633,353.160,7755485,3663025,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,330.860,7757960,3662203,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,634,329.303,7753761,3661360,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,487.263,10706274,5083699,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,635,635,350.066,10720335,5083021,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,645,335.955,10714607,5081925,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,462.513,9291158,4402335,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,643,643,365.459,9300023,4404621,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,642,363.435,9299369,4403450,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,635,852.083,13783590,6472819,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,633,633,688.749,13782286,6474213,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,633,633,654.408,13792875,6473435,300,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,629,629,804.750,11702590,5477876,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,632,632,677.702,11693030,5477198,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,634,634,632.845,11701269,5476274,300,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,635,830.330,18059969,8538162,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,637,637,670.277,18060133,8536949,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,629,629,634.154,18066747,8537664,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,638,897.046,15506272,7316519,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,640,640,751.516,15516916,7319035,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,632,632,743.067,15505489,7317099,1000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,638,916.502,21412948,10159125,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,632,632,680.171,21409107,10158929,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,633,634,664.832,21413990,10161023,3000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,632,632,877.483,18569955,8798506,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,633,633,678.752,18572930,8804100,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,637,637,673.464,18579245,8804218,3000,0.0001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,636,636,436.531,6900376,3238158,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,633,633,422.372,6905947,3237914,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,634,367.805,6914374,3237095,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,647,649,454.268,5853862,2739146,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,635,635,439.400,5854560,2740353,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,639,318.360,5847197,2737217,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,634,477.132,9043169,4270643,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,631,634,394.590,9040777,4270973,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,640,378.684,9041366,4270173,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,374.335,7768009,3660654,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,640,640,327.611,7762831,3660914,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,331.671,7759408,3658305,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,636,636,456.321,10715778,5081476,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,640,640,379.984,10712624,5079808,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,633,357.919,10714676,5078754,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,636,636,419.939,9295982,4400452,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,637,637,400.529,9304463,4403869,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,359.015,9300496,4402851,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,633,633,835.442,13790499,6474856,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,634,634,744.139,13789867,6473203,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,633,633,706.061,13801463,6470356,300,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,634,634,875.693,11712816,5472683,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,633,633,682.470,11708153,5475587,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,632,632,755.133,11712517,5475842,300,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,632,632,854.683,18073010,8532931,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,632,632,711.562,18058953,8532862,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,630,630,725.944,18066297,8534904,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,635,635,778.229,15505914,7316703,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,634,634,657.554,15518786,7314608,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,637,637,660.468,15519167,7314372,1000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,637,637,892.385,21414261,10155578,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,634,634,796.870,21416908,10157903,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,635,635,664.926,21415261,10155741,3000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,1,nn,32,8,omp,640,640,839.679,18590927,8799373,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,2,nn,32,8,omp,633,633,693.652,18589800,8793616,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil101,101,2000000,3,nn,32,8,omp,637,637,653.626,18579401,8798139,3000,0.0001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage2,0
